tissue,sample_id,signature,n_genes_used,signature_score
Muscle - Skeletal,GTEX-1B8L1-2726-SM-793AL,MitoOnly,518,0.40791787933045576
Muscle - Skeletal,GTEX-1B8SF-0426-SM-79OL4,MitoAll,1101,0.42547117089699804
Muscle - Skeletal,GTEX-1B8SF-0426-SM-79OL4,MitoOnly,518,0.47654141454240695
Muscle - Skeletal,GTEX-1B8SG-0326-SM-73KXW,MitoAll,1101,-0.1278874301547854
Muscle - Skeletal,GTEX-1B8SG-0326-SM-73KXW,MitoOnly,518,-0.10713020918145622
Muscle - Skeletal,GTEX-1B932-0526-SM-73KU7,MitoAll,1101,0.40861412256062146
Muscle - Skeletal,GTEX-1B932-0526-SM-73KU7,MitoOnly,518,0.42230416585564595
Muscle - Skeletal,GTEX-1B933-0426-SM-7DHMC,MitoAll,1101,0.27545762804183044
Muscle - Skeletal,GTEX-1B933-0426-SM-7DHMC,MitoOnly,518,0.34372931315720007
Muscle - Skeletal,GTEX-1B97I-2026-SM-7DHN2,MitoAll,1101,0.5979024222819718
Muscle - Skeletal,GTEX-1B97I-2026-SM-7DHN2,MitoOnly,518,0.6012947446198038
Muscle - Skeletal,GTEX-1B97J-1226-SM-7PBZR,MitoAll,1101,0.1504944623399659
Muscle - Skeletal,GTEX-1B97J-1226-SM-7PBZR,MitoOnly,518,0.13480846539929447
Muscle - Skeletal,GTEX-1B996-0326-SM-7DHMU,MitoAll,1101,0.23258159184914765
Muscle - Skeletal,GTEX-1B996-0326-SM-7DHMU,MitoOnly,518,0.27220053713701586
Muscle - Skeletal,GTEX-1BAJH-0126-SM-7DHMF,MitoAll,1101,0.13861047613925348
Muscle - Skeletal,GTEX-1BAJH-0126-SM-7DHMF,MitoOnly,518,0.16137263253755865
Muscle - Skeletal,GTEX-1C2JI-2126-SM-793CG,MitoAll,1101,0.25069626265813416
Muscle - Skeletal,GTEX-1C2JI-2126-SM-793CG,MitoOnly,518,0.2157174777892758
Muscle - Skeletal,GTEX-1C475-1726-SM-73KVX,MitoAll,1101,0.21259934384358875
Muscle - Skeletal,GTEX-1C475-1726-SM-73KVX,MitoOnly,518,0.2104623966228413
Muscle - Skeletal,GTEX-1C4CL-0326-SM-7DHMH,MitoAll,1101,0.1978189705666198
Muscle - Skeletal,GTEX-1C4CL-0326-SM-7DHMH,MitoOnly,518,0.1913777583525918
Muscle - Skeletal,GTEX-1C64N-0326-SM-7P8QC,MitoAll,1101,0.025022939223976758
Muscle - Skeletal,GTEX-1C64N-0326-SM-7P8QC,MitoOnly,518,0.023758392484851457
Muscle - Skeletal,GTEX-1C64O-0326-SM-73KVW,MitoAll,1101,0.5201014103805107
Muscle - Skeletal,GTEX-1C64O-0326-SM-73KVW,MitoOnly,518,0.5071688002752339
Muscle - Skeletal,GTEX-1C6VQ-0326-SM-7DHMS,MitoAll,1101,0.6192611518849267
Muscle - Skeletal,GTEX-1C6VQ-0326-SM-7DHMS,MitoOnly,518,0.6246336454751683
Muscle - Skeletal,GTEX-1C6VR-2526-SM-7DHMT,MitoAll,1101,0.30881574888133734
Muscle - Skeletal,GTEX-1C6VR-2526-SM-7DHMT,MitoOnly,518,0.3801509522655917
Muscle - Skeletal,GTEX-1C6VS-0126-SM-7PC2H,MitoAll,1101,0.31357066270434497
Muscle - Skeletal,GTEX-1C6VS-0126-SM-7PC2H,MitoOnly,518,0.3295511911889258
Muscle - Skeletal,GTEX-1C6WA-0326-SM-7DUGE,MitoAll,1101,0.13729387852559036
Muscle - Skeletal,GTEX-1C6WA-0326-SM-7DUGE,MitoOnly,518,0.17644968659016505
Muscle - Skeletal,GTEX-1CAMQ-0326-SM-7MXUI,MitoAll,1101,0.03484166354736374
Muscle - Skeletal,GTEX-1CAMQ-0326-SM-7MXUI,MitoOnly,518,0.05086723467058475
Muscle - Skeletal,GTEX-1CAMR-1726-SM-793CU,MitoAll,1101,0.49511700445600926
Muscle - Skeletal,GTEX-1CAMR-1726-SM-793CU,MitoOnly,518,0.44494671574102534
Muscle - Skeletal,GTEX-1CAMS-0126-SM-79396,MitoAll,1101,0.6013554011151532
Muscle - Skeletal,GTEX-1CAMS-0126-SM-79396,MitoOnly,518,0.5730506470295886
Muscle - Skeletal,GTEX-1CAV2-2426-SM-7P8QF,MitoAll,1101,0.04862921562815787
Muscle - Skeletal,GTEX-1CAV2-2426-SM-7P8QF,MitoOnly,518,0.09081625559332979
Muscle - Skeletal,GTEX-1CB4E-2126-SM-793AP,MitoAll,1101,0.400112380281395
Muscle - Skeletal,GTEX-1CB4E-2126-SM-793AP,MitoOnly,518,0.4172965456713812
Muscle - Skeletal,GTEX-1CB4F-0326-SM-9MQKD,MitoAll,1101,0.2144579556391224
Muscle - Skeletal,GTEX-1CB4F-0326-SM-9MQKD,MitoOnly,518,0.22480529460535595
Muscle - Skeletal,GTEX-1CB4G-0426-SM-7MXUN,MitoAll,1101,0.04920226875810561
Muscle - Skeletal,GTEX-1CB4G-0426-SM-7MXUN,MitoOnly,518,0.09246929786657986
Muscle - Skeletal,GTEX-1CB4H-0426-SM-7MXTL,MitoAll,1101,0.45458285531574033
Muscle - Skeletal,GTEX-1CB4H-0426-SM-7MXTL,MitoOnly,518,0.42810772603328506
Muscle - Skeletal,GTEX-1CB4I-0326-SM-7DHMM,MitoAll,1101,0.32389140566833624
Muscle - Skeletal,GTEX-1CB4I-0326-SM-7DHMM,MitoOnly,518,0.28292758884650576
Muscle - Skeletal,GTEX-1CB4J-1226-SM-7P8P3,MitoAll,1101,0.33377982106999676
Muscle - Skeletal,GTEX-1CB4J-1226-SM-7P8P3,MitoOnly,518,0.3149611880062692
Muscle - Skeletal,GTEX-1E1VI-0426-SM-7DHN1,MitoAll,1101,0.058815329227615114
Muscle - Skeletal,GTEX-1E1VI-0426-SM-7DHN1,MitoOnly,518,0.13637646382476187
Muscle - Skeletal,GTEX-1E2YA-0526-SM-7P8RY,MitoAll,1101,0.16385453362696037
Muscle - Skeletal,GTEX-1E2YA-0526-SM-7P8RY,MitoOnly,518,0.15347295913264178
Muscle - Skeletal,GTEX-1EH9U-0326-SM-7P8S2,MitoAll,1101,0.36169357548761694
Muscle - Skeletal,GTEX-1EH9U-0326-SM-7P8S2,MitoOnly,518,0.3203140770135435
Muscle - Skeletal,GTEX-1EMGI-0326-SM-9MQM5,MitoAll,1101,0.20847871224728898
Muscle - Skeletal,GTEX-1EMGI-0326-SM-9MQM5,MitoOnly,518,0.2562435316191563
Muscle - Skeletal,GTEX-1EN7A-0326-SM-7P8T1,MitoAll,1101,0.013169805488098828
Muscle - Skeletal,GTEX-1EN7A-0326-SM-7P8T1,MitoOnly,518,0.03936911089977675
Muscle - Skeletal,GTEX-1EU9M-0126-SM-7P8P8,MitoAll,1101,0.24274189197639012
Muscle - Skeletal,GTEX-1EU9M-0126-SM-7P8P8,MitoOnly,518,0.27941252580624326
Muscle - Skeletal,GTEX-1EWIQ-0626-SM-7PBYW,MitoAll,1101,0.29759944128705323
Muscle - Skeletal,GTEX-1EWIQ-0626-SM-7PBYW,MitoOnly,518,0.3281869041237688
Muscle - Skeletal,GTEX-1EX96-1526-SM-7PBXK,MitoAll,1101,0.10951494548577384
Muscle - Skeletal,GTEX-1EX96-1526-SM-7PBXK,MitoOnly,518,0.15544535897517378
Muscle - Skeletal,GTEX-1F48J-0526-SM-9WYSX,MitoAll,1101,0.6280631189212867
Muscle - Skeletal,GTEX-1F48J-0526-SM-9WYSX,MitoOnly,518,0.6183757695901275
Muscle - Skeletal,GTEX-1F52S-0826-SM-7P8TQ,MitoAll,1101,0.5248996132428203
Muscle - Skeletal,GTEX-1F52S-0826-SM-7P8TQ,MitoOnly,518,0.46947859743640497
Muscle - Skeletal,GTEX-1F5PK-2626-SM-7RHH6,MitoAll,1101,0.9047600911210412
Muscle - Skeletal,GTEX-1F5PK-2626-SM-7RHH6,MitoOnly,518,0.8919533457262984
Muscle - Skeletal,GTEX-1F5PL-0426-SM-7P8PR,MitoAll,1101,0.18875258183409255
Muscle - Skeletal,GTEX-1F5PL-0426-SM-7P8PR,MitoOnly,518,0.17897305232644659
Muscle - Skeletal,GTEX-1F6I4-0326-SM-7P8T8,MitoAll,1101,0.33085007469789557
Muscle - Skeletal,GTEX-1F6I4-0326-SM-7P8T8,MitoOnly,518,0.4131433534128385
Muscle - Skeletal,GTEX-1F6IF-0226-SM-7PBZ6,MitoAll,1101,0.44655442183826116
Muscle - Skeletal,GTEX-1F6IF-0226-SM-7PBZ6,MitoOnly,518,0.47011133908797526
Muscle - Skeletal,GTEX-1F75A-0626-SM-7PBYI,MitoAll,1101,0.22565715296164238
Muscle - Skeletal,GTEX-1F75A-0626-SM-7PBYI,MitoOnly,518,0.26988907185249034
Muscle - Skeletal,GTEX-1F75B-0526-SM-7P8T5,MitoAll,1101,0.612969332244921
Muscle - Skeletal,GTEX-1F75B-0526-SM-7P8T5,MitoOnly,518,0.5936846754611264
Muscle - Skeletal,GTEX-1F75I-0526-SM-7RHI3,MitoAll,1101,0.3526590348680546
Muscle - Skeletal,GTEX-1F75I-0526-SM-7RHI3,MitoOnly,518,0.3770753887198501
Muscle - Skeletal,GTEX-1F75W-0326-SM-7PC2Q,MitoAll,1101,0.21130098505242378
Muscle - Skeletal,GTEX-1F75W-0326-SM-7PC2Q,MitoOnly,518,0.2363606744138457
Muscle - Skeletal,GTEX-1F7RK-0326-SM-7RHH7,MitoAll,1101,0.10619295609426427
Muscle - Skeletal,GTEX-1F7RK-0326-SM-7RHH7,MitoOnly,518,0.17989216809905537
Muscle - Skeletal,GTEX-1F88E-1826-SM-9MQLV,MitoAll,1101,0.6486238591894065
Muscle - Skeletal,GTEX-1F88E-1826-SM-9MQLV,MitoOnly,518,0.6217232251565018
Muscle - Skeletal,GTEX-1F88F-2526-SM-7PC2R,MitoAll,1101,0.1488754344693249
Muscle - Skeletal,GTEX-1F88F-2526-SM-7PC2R,MitoOnly,518,0.23526932970420322
Muscle - Skeletal,GTEX-1FIGZ-1726-SM-9MQKS,MitoAll,1101,0.10427542155530704
Muscle - Skeletal,GTEX-1FIGZ-1726-SM-9MQKS,MitoOnly,518,0.11419771831064943
Muscle - Skeletal,GTEX-1GF9U-2326-SM-7RHH9,MitoAll,1101,0.16041616498946748
Muscle - Skeletal,GTEX-1GF9U-2326-SM-7RHH9,MitoOnly,518,0.18776887336900744
Muscle - Skeletal,GTEX-1GF9V-0126-SM-9WYT2,MitoAll,1101,0.3176968630182279
Muscle - Skeletal,GTEX-1GF9V-0126-SM-9WYT2,MitoOnly,518,0.37026076453105705
Muscle - Skeletal,GTEX-1GF9W-0526-SM-9MQJP,MitoAll,1101,0.34482569230435695
Muscle - Skeletal,GTEX-1GF9W-0526-SM-9MQJP,MitoOnly,518,0.32813076479357045
Muscle - Skeletal,GTEX-1GF9X-2126-SM-7PBXN,MitoAll,1101,0.17943223852076912
Muscle - Skeletal,GTEX-1GF9X-2126-SM-7PBXN,MitoOnly,518,0.1825762075435462
Muscle - Skeletal,GTEX-1GMR2-2126-SM-7P8TX,MitoAll,1101,0.20169230398684157
Muscle - Skeletal,GTEX-1GMR2-2126-SM-7P8TX,MitoOnly,518,0.18156848816913754
Muscle - Skeletal,GTEX-1GMR3-2126-SM-9WYTZ,MitoAll,1101,0.05163311691502648
Muscle - Skeletal,GTEX-1GMR3-2126-SM-9WYTZ,MitoOnly,518,0.11944130367077327
Muscle - Skeletal,GTEX-1GMR8-0326-SM-9KNUO,MitoAll,1101,0.4816256105125452
Muscle - Skeletal,GTEX-1GMR8-0326-SM-9KNUO,MitoOnly,518,0.4844813311325236
Muscle - Skeletal,GTEX-1GMRU-0326-SM-9WYT6,MitoAll,1101,0.27339931822872476
Muscle - Skeletal,GTEX-1GMRU-0326-SM-9WYT6,MitoOnly,518,0.3251795519447829
Muscle - Skeletal,GTEX-1GN1U-2226-SM-9MQK1,MitoAll,1101,0.32686264468708637
Muscle - Skeletal,GTEX-1GN1U-2226-SM-9MQK1,MitoOnly,518,0.31848473223828727
Muscle - Skeletal,GTEX-1GN1V-0326-SM-9WYTO,MitoAll,1101,0.2797001226684631
Muscle - Skeletal,GTEX-1GN1V-0326-SM-9WYTO,MitoOnly,518,0.3427639997628332
Muscle - Skeletal,GTEX-1GN1W-0726-SM-9KNTV,MitoAll,1101,0.1989186212776528
Muscle - Skeletal,GTEX-1GN1W-0726-SM-9KNTV,MitoOnly,518,0.19845823815219682
Muscle - Skeletal,GTEX-1GN2E-0726-SM-9MQLU,MitoAll,1101,0.12147360654688245
Muscle - Skeletal,GTEX-1GN2E-0726-SM-9MQLU,MitoOnly,518,0.1939869002153572
Muscle - Skeletal,GTEX-1GN73-0126-SM-CNPPT,MitoAll,1101,0.12179150575458696
Muscle - Skeletal,GTEX-1GN73-0126-SM-CNPPT,MitoOnly,518,0.16937902920626086
Muscle - Skeletal,GTEX-1GPI6-0326-SM-9MQM6,MitoAll,1101,-0.00349208279320173
Muscle - Skeletal,GTEX-1GPI6-0326-SM-9MQM6,MitoOnly,518,0.02013292874332222
Muscle - Skeletal,GTEX-1GPI7-0426-SM-7RHHP,MitoAll,1101,-0.14467169763870263
Muscle - Skeletal,GTEX-1GPI7-0426-SM-7RHHP,MitoOnly,518,-0.11862444947755206
Muscle - Skeletal,GTEX-1GTWX-0326-SM-9WYTP,MitoAll,1101,-0.007138626065424213
Muscle - Skeletal,GTEX-1GTWX-0326-SM-9WYTP,MitoOnly,518,-0.02710586921210497
Muscle - Skeletal,GTEX-1GZ2Q-0426-SM-9WPOU,MitoAll,1101,0.327793298887127
Muscle - Skeletal,GTEX-1GZ2Q-0426-SM-9WPOU,MitoOnly,518,0.40226696823654734
Muscle - Skeletal,GTEX-1GZ4H-1626-SM-7PC3F,MitoAll,1101,0.2657654894221073
Muscle - Skeletal,GTEX-1GZ4H-1626-SM-7PC3F,MitoOnly,518,0.24821776464788708
Muscle - Skeletal,GTEX-1GZ4I-0526-SM-9YFLX,MitoAll,1101,0.5644354865713941
Muscle - Skeletal,GTEX-1GZ4I-0526-SM-9YFLX,MitoOnly,518,0.5826455526218357
Muscle - Skeletal,GTEX-1GZHY-0126-SM-9WYUQ,MitoAll,1101,0.16846660312443432
Muscle - Skeletal,GTEX-1GZHY-0126-SM-9WYUQ,MitoOnly,518,0.23997519768612477
Muscle - Skeletal,GTEX-1H11D-0326-SM-9WG71,MitoAll,1101,0.2053823556604257
Muscle - Skeletal,GTEX-1H11D-0326-SM-9WG71,MitoOnly,518,0.21592598558287382
Muscle - Skeletal,GTEX-1H1CY-2726-SM-9MQLR,MitoAll,1101,0.48704740865857443
Muscle - Skeletal,GTEX-1H1CY-2726-SM-9MQLR,MitoOnly,518,0.5449581874539376
Muscle - Skeletal,GTEX-1H1DE-1726-SM-A9G3G,MitoAll,1101,0.04611676734186745
Muscle - Skeletal,GTEX-1H1DE-1726-SM-A9G3G,MitoOnly,518,0.08106564824253532
Muscle - Skeletal,GTEX-1H1DF-0526-SM-9JGG5,MitoAll,1101,0.8644514525491872
Muscle - Skeletal,GTEX-1H1DF-0526-SM-9JGG5,MitoOnly,518,0.832231418388675
Muscle - Skeletal,GTEX-1H1DG-0326-SM-9QEHK,MitoAll,1101,0.27957784757867865
Muscle - Skeletal,GTEX-1H1DG-0326-SM-9QEHK,MitoOnly,518,0.2886287159631232
Muscle - Skeletal,GTEX-1H1E6-2126-SM-9KNVM,MitoAll,1101,0.38006220847146527
Muscle - Skeletal,GTEX-1H1E6-2126-SM-9KNVM,MitoOnly,518,0.36234560692264545
Muscle - Skeletal,GTEX-1H1ZS-0626-SM-CNPPU,MitoAll,1101,0.4858761429738292
Muscle - Skeletal,GTEX-1H1ZS-0626-SM-CNPPU,MitoOnly,518,0.48751450171697686
Muscle - Skeletal,GTEX-1H23P-0526-SM-9WG6S,MitoAll,1101,0.04327097046911102
Muscle - Skeletal,GTEX-1H23P-0526-SM-9WG6S,MitoOnly,518,0.04728921461021018
Muscle - Skeletal,GTEX-1H2FU-0526-SM-ACKXO,MitoAll,1101,0.8819426176291395
Muscle - Skeletal,GTEX-1H2FU-0526-SM-ACKXO,MitoOnly,518,0.8802836772652017
Muscle - Skeletal,GTEX-1H3NZ-0326-SM-9MQL6,MitoAll,1101,0.8386540765291869
Muscle - Skeletal,GTEX-1H3NZ-0326-SM-9MQL6,MitoOnly,518,0.7807002818971369
Muscle - Skeletal,GTEX-1H3O1-0626-SM-9MQM4,MitoAll,1101,0.8658567105629306
Muscle - Skeletal,GTEX-1H3O1-0626-SM-9MQM4,MitoOnly,518,0.8400173502316949
Muscle - Skeletal,GTEX-1H3VE-0126-SM-9WYTW,MitoAll,1101,0.5749189092805799
Muscle - Skeletal,GTEX-1H3VE-0126-SM-9WYTW,MitoOnly,518,0.549352573939479
Muscle - Skeletal,GTEX-1H3VY-0326-SM-9WYU6,MitoAll,1101,0.22589824330172095
Muscle - Skeletal,GTEX-1H3VY-0326-SM-9WYU6,MitoOnly,518,0.23653346191013275
Muscle - Skeletal,GTEX-1H4P4-0626-SM-9YFKZ,MitoAll,1101,-0.0953541974639778
Muscle - Skeletal,GTEX-1H4P4-0626-SM-9YFKZ,MitoOnly,518,-0.0057984685799784726
Muscle - Skeletal,GTEX-1HB9E-0326-SM-D3LA5,MitoAll,1101,0.3167150382960001
Muscle - Skeletal,GTEX-1HB9E-0326-SM-D3LA5,MitoOnly,518,0.343983488897416
Muscle - Skeletal,GTEX-1HBPH-0826-SM-ARZNB,MitoAll,1101,0.30497817409394534
Muscle - Skeletal,GTEX-1HBPH-0826-SM-ARZNB,MitoOnly,518,0.34180194150254517
Muscle - Skeletal,GTEX-1HBPI-0226-SM-ADEJ7,MitoAll,1101,0.11048126273548141
Muscle - Skeletal,GTEX-1HBPI-0226-SM-ADEJ7,MitoOnly,518,0.18374074263128387
Muscle - Skeletal,GTEX-1HBPM-0426-SM-CKZOO,MitoAll,1101,0.41254018227545636
Muscle - Skeletal,GTEX-1HBPM-0426-SM-CKZOO,MitoOnly,518,0.397768691867947
Muscle - Skeletal,GTEX-1HBPN-0526-SM-A9SM6,MitoAll,1101,0.11848099284681943
Muscle - Skeletal,GTEX-1HBPN-0526-SM-A9SM6,MitoOnly,518,0.11009927922141811
Muscle - Skeletal,GTEX-1HC8U-2626-SM-CNPPH,MitoAll,1101,0.2600639626373773
Muscle - Skeletal,GTEX-1HC8U-2626-SM-CNPPH,MitoOnly,518,0.2686454085501494
Muscle - Skeletal,GTEX-1HCU6-0526-SM-A9SKU,MitoAll,1101,-0.03551024992877263
Muscle - Skeletal,GTEX-1HCU6-0526-SM-A9SKU,MitoOnly,518,0.014302276438605549
Muscle - Skeletal,GTEX-1HCU7-0426-SM-D3L8Q,MitoAll,1101,0.43742928631608513
Muscle - Skeletal,GTEX-1HCU7-0426-SM-D3L8Q,MitoOnly,518,0.42826674308550783
Muscle - Skeletal,GTEX-1HCU9-1926-SM-9WYSE,MitoAll,1101,-0.021320596131907166
Muscle - Skeletal,GTEX-1HCU9-1926-SM-9WYSE,MitoOnly,518,-0.014274779915702538
Muscle - Skeletal,GTEX-1HCUA-2326-SM-ACKVJ,MitoAll,1101,0.3051224487046727
Muscle - Skeletal,GTEX-1HCUA-2326-SM-ACKVJ,MitoOnly,518,0.34532880991228726
Muscle - Skeletal,GTEX-1HCVE-0326-SM-CGQEW,MitoAll,1101,0.4562210031811152
Muscle - Skeletal,GTEX-1HCVE-0326-SM-CGQEW,MitoOnly,518,0.4584770896778848
Muscle - Skeletal,GTEX-1HFI6-0426-SM-B2LXB,MitoAll,1101,0.22682662995622385
Muscle - Skeletal,GTEX-1HFI6-0426-SM-B2LXB,MitoOnly,518,0.2982993559126231
Muscle - Skeletal,GTEX-1HFI7-1926-SM-A96TQ,MitoAll,1101,0.3135325558449141
Muscle - Skeletal,GTEX-1HFI7-1926-SM-A96TQ,MitoOnly,518,0.32968251166004725
Muscle - Skeletal,GTEX-1HGF4-2626-SM-CM2SJ,MitoAll,1101,0.2507114859253569
Muscle - Skeletal,GTEX-1HGF4-2626-SM-CM2SJ,MitoOnly,518,0.266979859673006
Muscle - Skeletal,GTEX-1HKZK-0226-SM-9WYUG,MitoAll,1101,0.5179924206613605
Muscle - Skeletal,GTEX-1HKZK-0226-SM-9WYUG,MitoOnly,518,0.5148061499096861
Muscle - Skeletal,GTEX-1HR9M-0326-SM-CL549,MitoAll,1101,0.49895543402389264
Muscle - Skeletal,GTEX-1HR9M-0326-SM-CL549,MitoOnly,518,0.4961671177549975
Muscle - Skeletal,GTEX-1HSEH-0326-SM-A9G26,MitoAll,1101,0.11131773317739893
Muscle - Skeletal,GTEX-1HSEH-0326-SM-A9G26,MitoOnly,518,0.08714959153730814
Muscle - Skeletal,GTEX-1HSGN-0326-SM-ACKXQ,MitoAll,1101,0.13091949436295766
Muscle - Skeletal,GTEX-1HSGN-0326-SM-ACKXQ,MitoOnly,518,0.11887219743761157
Muscle - Skeletal,GTEX-1HSKV-0126-SM-E6CI1,MitoAll,1101,-0.09519284086178677
Muscle - Skeletal,GTEX-1HSKV-0126-SM-E6CI1,MitoOnly,518,-0.01406713323795746
Muscle - Skeletal,GTEX-1HSMO-0526-SM-ACKXB,MitoAll,1101,0.4147030148017729
Muscle - Skeletal,GTEX-1HSMO-0526-SM-ACKXB,MitoOnly,518,0.3785455050963839
Muscle - Skeletal,GTEX-1HSMP-0326-SM-A9SMC,MitoAll,1101,0.39603455490666367
Muscle - Skeletal,GTEX-1HSMP-0326-SM-A9SMC,MitoOnly,518,0.3865635364172646
Muscle - Skeletal,GTEX-1HSMQ-1326-SM-ADEHS,MitoAll,1101,0.13662104990733995
Muscle - Skeletal,GTEX-1HSMQ-1326-SM-ADEHS,MitoOnly,518,0.1431984589421806
Muscle - Skeletal,GTEX-1HT8W-0326-SM-CM2SG,MitoAll,1101,0.29198133717698693
Muscle - Skeletal,GTEX-1HT8W-0326-SM-CM2SG,MitoOnly,518,0.3592187740816331
Muscle - Skeletal,GTEX-1HUB1-0526-SM-CL54N,MitoAll,1101,0.30799032377614854
Muscle - Skeletal,GTEX-1HUB1-0526-SM-CL54N,MitoOnly,518,0.3116908792498164
Muscle - Skeletal,GTEX-1I19N-2026-SM-ACKXJ,MitoAll,1101,0.6286889576149309
Muscle - Skeletal,GTEX-1I19N-2026-SM-ACKXJ,MitoOnly,518,0.603808654528276
Muscle - Skeletal,GTEX-1I1GP-2126-SM-CKZPJ,MitoAll,1101,0.04657086018275272
Muscle - Skeletal,GTEX-1I1GP-2126-SM-CKZPJ,MitoOnly,518,0.074085811683073
Muscle - Skeletal,GTEX-1I1GQ-0326-SM-A9SKS,MitoAll,1101,0.14941846082357163
Muscle - Skeletal,GTEX-1I1GQ-0326-SM-A9SKS,MitoOnly,518,0.18046220546712702
Muscle - Skeletal,GTEX-1I1GR-0326-SM-CKZPI,MitoAll,1101,0.07907428221714854
Muscle - Skeletal,GTEX-1I1GR-0326-SM-CKZPI,MitoOnly,518,0.12162367342798323
Muscle - Skeletal,GTEX-1I1GS-0326-SM-ARL7X,MitoAll,1101,0.5915416464219673
Muscle - Skeletal,GTEX-1I1GS-0326-SM-ARL7X,MitoOnly,518,0.563257961429123
Muscle - Skeletal,GTEX-1I1GT-0726-SM-B2LWN,MitoAll,1101,0.20222684930673723
Muscle - Skeletal,GTEX-1I1GT-0726-SM-B2LWN,MitoOnly,518,0.18411070073533223
Muscle - Skeletal,GTEX-1I1GU-2126-SM-CGQF9,MitoAll,1101,0.2597500342907272
Muscle - Skeletal,GTEX-1I1GU-2126-SM-CGQF9,MitoOnly,518,0.26729550849710937
Muscle - Skeletal,GTEX-1I1GV-0126-SM-CL55G,MitoAll,1101,0.47604850446901875
Muscle - Skeletal,GTEX-1I1GV-0126-SM-CL55G,MitoOnly,518,0.5363740529241502
Muscle - Skeletal,GTEX-1I1HK-0326-SM-ACKW5,MitoAll,1101,0.09221122910769948
Muscle - Skeletal,GTEX-1I1HK-0326-SM-ACKW5,MitoOnly,518,0.1353999903203053
Muscle - Skeletal,GTEX-1I4MK-2326-SM-ADEHR,MitoAll,1101,-0.03916737509416698
Muscle - Skeletal,GTEX-1I4MK-2326-SM-ADEHR,MitoOnly,518,-0.04115776864631595
Muscle - Skeletal,GTEX-1I6K6-0326-SM-CJI4A,MitoAll,1101,0.073257117742779
Muscle - Skeletal,GTEX-1I6K6-0326-SM-CJI4A,MitoOnly,518,0.07285082075486254
Muscle - Skeletal,GTEX-1I6K7-0326-SM-B2LXO,MitoAll,1101,-0.03640151508979414
Muscle - Skeletal,GTEX-1I6K7-0326-SM-B2LXO,MitoOnly,518,-0.002992923491747119
Muscle - Skeletal,GTEX-1ICG6-2726-SM-CKZPN,MitoAll,1101,0.5626587488635941
Muscle - Skeletal,GTEX-1ICG6-2726-SM-CKZPN,MitoOnly,518,0.561178622404272
Muscle - Skeletal,GTEX-1ICLY-0326-SM-ARL7S,MitoAll,1101,0.1534192460663559
Muscle - Skeletal,GTEX-1ICLY-0326-SM-ARL7S,MitoOnly,518,0.13383229815862138
Muscle - Skeletal,GTEX-1ICLZ-0626-SM-ARL83,MitoAll,1101,0.02900060369707429
Muscle - Skeletal,GTEX-1ICLZ-0626-SM-ARL83,MitoOnly,518,-9.830319651163183e-4
Muscle - Skeletal,GTEX-1IDFM-1526-SM-ARL7U,MitoAll,1101,0.7554251878576129
Muscle - Skeletal,GTEX-1IDFM-1526-SM-ARL7U,MitoOnly,518,0.7365948672026666
Muscle - Skeletal,GTEX-1IDJC-2026-SM-ADEIK,MitoAll,1101,0.10523292014924053
Muscle - Skeletal,GTEX-1IDJC-2026-SM-ADEIK,MitoOnly,518,0.09785489646126808
Muscle - Skeletal,GTEX-1IDJD-1326-SM-CM2TQ,MitoAll,1101,0.29694852575359665
Muscle - Skeletal,GTEX-1IDJD-1326-SM-CM2TQ,MitoOnly,518,0.3096678220945759
Muscle - Skeletal,GTEX-1IDJE-2426-SM-ACKWF,MitoAll,1101,0.45451013691087405
Muscle - Skeletal,GTEX-1IDJE-2426-SM-ACKWF,MitoOnly,518,0.4694729769929093
Muscle - Skeletal,GTEX-1IDJF-0326-SM-ADEIG,MitoAll,1101,0.14748434834531207
Muscle - Skeletal,GTEX-1IDJF-0326-SM-ADEIG,MitoOnly,518,0.14982714666458297
Muscle - Skeletal,GTEX-1IDJH-0226-SM-CYPSB,MitoAll,1101,0.025970423867202132
Muscle - Skeletal,GTEX-1IDJH-0226-SM-CYPSB,MitoOnly,518,0.0951373573264793
Muscle - Skeletal,GTEX-1IDJU-2426-SM-ARZM9,MitoAll,1101,0.25068891620553885
Muscle - Skeletal,GTEX-1IDJU-2426-SM-ARZM9,MitoOnly,518,0.23681307993168657
Muscle - Skeletal,GTEX-1IDJV-0426-SM-COH3Z,MitoAll,1101,0.3361727445829081
Muscle - Skeletal,GTEX-1IDJV-0426-SM-COH3Z,MitoOnly,518,0.31075885033257117
Muscle - Skeletal,GTEX-1IE54-0326-SM-ARZMD,MitoAll,1101,0.4384212978041389
Muscle - Skeletal,GTEX-1IE54-0326-SM-ARZMD,MitoOnly,518,0.42067677774751183
Muscle - Skeletal,GTEX-1IGQW-0526-SM-CKZO3,MitoAll,1101,0.7045533346771917
Muscle - Skeletal,GTEX-1IGQW-0526-SM-CKZO3,MitoOnly,518,0.6902893863700968
Muscle - Skeletal,GTEX-1IKJJ-0326-SM-CL55L,MitoAll,1101,0.2187335769511625
Muscle - Skeletal,GTEX-1IKJJ-0326-SM-CL55L,MitoOnly,518,0.24889151939145013
Muscle - Skeletal,GTEX-1IKK5-0426-SM-CL53X,MitoAll,1101,0.3359118389621006
Muscle - Skeletal,GTEX-1IKK5-0426-SM-CL53X,MitoOnly,518,0.334313585774608
